Tiempo,kalmanPitch,kalmanRoll,kalmanYaw
0.02,5.4,-2.04,79.12
0.04,5.5,-2.04,81.52
0.06,5.57,-2.04,81.97
0.08,5.6,-2.04,81.97
0.1,5.45,-2.12,81.97
0.12000000000000001,5.36,-2.18,81.97
0.14,5.3,-2.21,81.97
0.16,5.44,-2.14,81.97
0.18,5.53,-2.1,81.97
0.19999999999999998,5.58,-2.08,81.35
0.21999999999999997,5.62,-2.06,81.35
0.23999999999999996,5.63,-2.05,81.88
0.25999999999999995,5.65,-2.04,79.99
0.27999999999999997,5.65,-2.04,81.61
0.3,5.66,-2.04,81.61
0.32,5.75,-2.04,81.61
0.34,5.8,-2.04,81.61
0.36000000000000004,5.57,-2.04,81.61
0.38000000000000006,5.43,-2.04,81.61
0.4000000000000001,5.35,-2.04,81.61
0.4200000000000001,5.3,-2.04,81.35
0.4400000000000001,5.35,-2.04,81.35
0.46000000000000013,5.39,-2.04,80.52
0.48000000000000015,5.41,-2.04,78.86
0.5000000000000001,5.42,-2.04,78.86
0.5200000000000001,5.43,-2.04,78.86
0.5400000000000001,5.43,-2.04,78.86
0.5600000000000002,5.44,-2.04,78.86
0.5800000000000002,5.35,-2.04,78.86
0.6000000000000002,5.3,-2.04,78.86
0.6200000000000002,5.26,-2.04,78.86
0.6400000000000002,5.25,-2.04,78.86
0.6600000000000003,5.32,-2.04,78.86
0.6800000000000003,5.37,-2.04,80.95
0.7000000000000003,5.4,-2.04,81.7
0.7200000000000003,5.41,-2.04,79.88
0.7400000000000003,5.42,-2.04,79.88
0.7600000000000003,5.43,-2.04,79.88
0.7800000000000004,5.35,-2.12,79.88
0.8000000000000004,5.38,-2.09,79.88
0.8200000000000004,5.41,-2.07,79.88
0.8400000000000004,5.42,-2.06,79.88
0.8600000000000004,5.43,-2.05,79.88
0.8800000000000004,5.26,-2.13,79.88
0.9000000000000005,5.15,-2.18,81.88
0.9200000000000005,5.09,-2.21,81.88
0.9400000000000005,5.05,-2.23,81.79
0.9600000000000005,5.03,-2.25,81.79
0.9800000000000005,5.01,-2.25,81.79
1.0000000000000004,5.09,-2.17,81.79
1.0200000000000005,5.32,-2.12,81.79
1.0400000000000005,5.45,-2.08,81.79
1.0600000000000005,5.54,-2.07,81.79
1.0800000000000005,5.59,-2.05,81.79
1.1000000000000005,5.62,-2.05,81.79
1.1200000000000006,5.64,-2.04,83.08
1.1400000000000006,5.38,-2.04,83.08
1.1600000000000006,5.23,-2.04,81.25
1.1800000000000006,5.14,-2.04,81.7
1.2000000000000006,5.08,-2.04,81.7
1.2200000000000006,5.3,-2.03,81.7
1.2400000000000007,4.99,-2.12,81.7
1.2600000000000007,4.81,-2.17,81.7
1.2800000000000007,5.23,-2.12,81.7
1.3000000000000007,5.49,-2.09,81.7
1.3200000000000007,5.65,-2.07,80.41
1.3400000000000007,5.74,-2.05,81.06
1.3600000000000008,5.62,-2.04,81.06
1.3800000000000008,5.54,-2.04,80.3
1.4000000000000008,5.49,-2.03,79.76
1.4200000000000008,5.46,-2.03,79.76
1.4400000000000008,5.37,-2.03,79.76
1.4600000000000009,5.31,-2.03,79.76
1.4800000000000009,5.27,-2.04,79.76
1.5000000000000009,5.25,-2.04,79.76
1.520000000000001,5.24,-2.04,79.76
1.540000000000001,5.23,-2.04,81.25
1.560000000000001,5.22,-2.12,81.25
1.580000000000001,5.31,-2.09,81.25
1.600000000000001,5.36,-2.07,81.16
1.620000000000001,5.39,-2.06,80.63
1.640000000000001,5.41,-2.05,80.63
1.660000000000001,5.33,-2.13,80.63
1.680000000000001,5.29,-2.18,80.63
1.700000000000001,5.35,-2.13,80.63
1.720000000000001,5.38,-2.09,80.63
1.740000000000001,5.41,-2.07,80.63
1.7600000000000011,5.42,-2.06,80.63
1.7800000000000011,5.43,-2.14,80.63
1.8000000000000012,5.43,-2.19,79.36
1.8200000000000012,5.44,-2.22,79.48
1.8400000000000012,5.44,-2.15,79.48
1.8600000000000012,5.44,-2.1,79.8
1.8800000000000012,5.44,-2.08,79.8
1.9000000000000012,5.44,-2.06,79.8
1.9200000000000013,5.44,-2.05,79.8
1.9400000000000013,5.44,-2.05,79.8
1.9600000000000013,5.44,-2.04,79.8
1.9800000000000013,5.44,-2.04,79.8
2.0000000000000013,5.44,-2.04,79.8
2.0200000000000014,5.44,-2.04,81.25
2.0400000000000014,5.44,-2.04,80.63
2.0600000000000014,5.44,-2.04,83.0
2.0800000000000014,5.44,-2.04,79.88
2.1000000000000014,5.44,-2.04,79.88
2.1200000000000014,5.44,-2.04,79.88
2.1400000000000015,5.44,-2.04,79.88
2.1600000000000015,5.44,-2.04,79.88
2.1800000000000015,5.44,-2.04,79.88
2.2000000000000015,5.44,-2.04,79.88
2.2200000000000015,5.44,-2.04,79.88
2.2400000000000015,5.44,-2.04,83.72
2.2600000000000016,5.35,-2.04,83.72
2.2800000000000016,5.3,-2.04,80.41
2.3000000000000016,5.27,-2.04,78.73
2.3200000000000016,5.25,-2.04,78.73
2.3400000000000016,5.23,-2.04,78.73
2.3600000000000017,5.49,-2.04,78.73
2.3800000000000017,5.65,-2.04,78.73
2.4000000000000017,4.41,-2.39,78.73
2.4200000000000017,3.66,-2.6,78.73
2.4400000000000017,3.2,-2.73,78.73
2.4600000000000017,4.34,-2.46,78.73
2.4800000000000018,4.59,-2.3,78.73
2.5000000000000018,4.75,-2.2,82.92
2.520000000000002,4.84,-2.13,83.65
2.540000000000002,4.9,-2.1,82.17
2.560000000000002,4.93,-2.07,82.26
2.580000000000002,4.96,-2.06,82.26
2.600000000000002,4.97,-2.14,82.26
2.620000000000002,5.33,-2.1,82.26
2.640000000000002,5.55,-2.07,82.26
2.660000000000002,5.68,-2.06,82.26
2.680000000000002,5.76,-2.05,82.26
2.700000000000002,5.81,-2.04,82.26
2.720000000000002,5.84,-2.04,85.39
2.740000000000002,5.78,-2.04,85.39
2.760000000000002,5.75,-2.04,84.17
2.780000000000002,5.72,-2.04,83.97
2.800000000000002,5.71,-2.04,83.97
2.820000000000002,5.7,-2.04,83.97
2.840000000000002,5.14,-2.56,83.97
2.860000000000002,4.8,-2.88,83.97
2.880000000000002,4.7,-2.73,83.97
2.900000000000002,4.64,-2.64,83.97
2.920000000000002,4.59,-2.58,83.97
2.940000000000002,4.57,-2.55,83.97
2.960000000000002,4.9,-2.44,83.97
2.980000000000002,5.11,-2.37,88.72
3.000000000000002,5.23,-2.33,86.74
3.0200000000000022,5.31,-2.31,86.71
3.0400000000000023,5.36,-2.29,86.71
3.0600000000000023,5.38,-2.28,86.71
3.0800000000000023,5.4,-2.28,86.71
3.1000000000000023,5.32,-2.18,86.71
3.1200000000000023,5.28,-2.13,86.71
3.1400000000000023,5.26,-2.09,86.71
3.1600000000000024,5.42,-2.16,86.71
3.1800000000000024,5.34,-2.2,86.71
3.2000000000000024,5.29,-2.22,88.06
3.2200000000000024,5.26,-2.24,88.04
3.2400000000000024,5.24,-2.25,89.43
3.2600000000000025,5.23,-2.25,89.43
3.2800000000000025,5.23,-2.26,89.43
3.3000000000000025,5.22,-2.26,89.43
3.3200000000000025,5.66,-2.17,89.43
3.3400000000000025,5.92,-2.12,89.43
3.3600000000000025,6.09,-2.08,89.43
3.3800000000000026,5.56,-2.15,89.43
3.4000000000000026,5.52,-2.19,89.43
3.4200000000000026,5.49,-2.22,87.44
3.4400000000000026,5.47,-2.24,87.44
3.4600000000000026,5.46,-2.25,88.78
3.4800000000000026,5.45,-2.25,88.78
3.5000000000000027,5.45,-2.26,88.78
3.5200000000000027,5.44,-2.26,88.78
3.5400000000000027,5.44,-2.26,88.78
3.5600000000000027,5.44,-2.26,88.78
3.5800000000000027,5.53,-2.17,88.78
3.6000000000000028,5.58,-2.12,88.78
3.6200000000000028,5.61,-2.09,90.56
3.640000000000003,5.63,-2.07,85.45
3.660000000000003,5.38,-2.14,85.45
3.680000000000003,5.23,-2.19,89.44
3.700000000000003,5.14,-2.22,89.44
3.720000000000003,5.08,-2.24,89.44
3.740000000000003,5.31,-2.16,89.44
3.760000000000003,5.45,-2.11,89.44
3.780000000000003,5.53,-2.08,89.44
3.800000000000003,5.49,-2.06,89.44
3.820000000000003,5.46,-2.05,89.44
3.840000000000003,5.44,-2.04,88.76
3.860000000000003,5.35,-2.04,88.76
3.880000000000003,5.3,-2.04,86.03
3.900000000000003,5.27,-2.04,88.09
3.920000000000003,5.25,-2.04,88.02
3.940000000000003,5.23,-2.04,88.02
3.960000000000003,5.23,-2.13,88.02
3.980000000000003,5.22,-2.18,88.02
4.000000000000003,5.31,-2.21,88.02
4.020000000000002,5.36,-2.23,88.02
4.040000000000002,5.39,-2.24,88.02
4.060000000000001,5.41,-2.25,88.02
4.080000000000001,5.42,-2.17,88.02
4.1000000000000005,5.43,-2.12,87.44
4.12,5.43,-2.08,88.15
4.14,5.44,-2.07,88.15
4.159999999999999,5.44,-2.05,88.15
4.179999999999999,5.44,-2.05,88.15
4.199999999999998,5.44,-2.04,88.15
4.219999999999998,5.44,-2.04,88.15
4.2399999999999975,5.44,-2.04,88.15
4.259999999999997,5.44,-2.04,88.15
4.279999999999997,5.44,-2.04,88.15
4.299999999999996,5.44,-2.04,88.15
4.319999999999996,5.44,-2.04,90.56
4.339999999999995,5.44,-2.04,87.44
4.359999999999995,5.44,-2.04,86.74
4.379999999999995,5.44,-2.04,88.04
4.399999999999994,5.44,-2.04,88.04
4.419999999999994,5.43,-2.03,88.04
4.439999999999993,5.43,-2.03,88.04
4.459999999999993,5.44,-2.03,88.04
4.479999999999992,5.44,-2.04,88.04
4.499999999999992,5.44,-2.04,88.04
4.519999999999992,5.44,-2.04,88.04
4.539999999999991,5.44,-2.04,85.29
4.559999999999991,5.44,-2.04,85.29
4.57999999999999,5.44,-2.04,88.13
4.59999999999999,5.44,-2.04,87.39
4.6199999999999894,5.44,-2.04,87.39
4.639999999999989,5.44,-2.04,87.39
4.659999999999989,5.44,-2.04,87.39
4.679999999999988,5.44,-2.04,87.39
4.699999999999988,5.35,-2.04,87.39
4.719999999999987,5.3,-2.04,87.39
4.739999999999987,5.27,-2.04,87.39
4.7599999999999865,5.25,-2.04,87.39
4.779999999999986,5.32,-2.04,87.39
4.799999999999986,5.37,-2.04,85.98
4.819999999999985,5.4,-2.04,86.67
4.839999999999985,5.41,-2.04,89.44
4.859999999999984,5.42,-2.04,89.44
4.879999999999984,5.43,-2.12,89.44
4.8999999999999835,5.43,-2.18,89.44
4.919999999999983,5.44,-2.12,89.44
4.939999999999983,5.44,-2.09,89.44
4.959999999999982,5.44,-2.07,89.44
4.979999999999982,5.44,-2.06,89.44
4.999999999999981,5.44,-2.05,89.44
5.019999999999981,5.44,-2.04,87.44
5.0399999999999805,5.44,-2.04,88.78
5.05999999999998,5.44,-2.04,88.78
5.07999999999998,5.44,-2.04,88.78
5.099999999999979,5.44,-2.04,88.78
5.119999999999979,5.44,-2.04,88.78
5.139999999999978,5.44,-2.04,88.78
5.159999999999978,5.44,-2.04,88.78
5.1799999999999775,5.44,-2.04,88.78
5.199999999999977,5.53,-2.04,88.78
5.219999999999977,5.4,-2.03,88.78
5.239999999999976,5.32,-2.03,88.76
5.259999999999976,5.27,-2.03,88.76
5.279999999999975,5.24,-2.03,88.75
5.299999999999975,5.22,-2.03,88.75
5.3199999999999745,5.21,-2.03,88.75
5.339999999999974,5.3,-2.03,88.75
5.359999999999974,5.36,-2.03,88.75
5.379999999999973,5.39,-2.03,88.75
5.399999999999973,5.41,-2.04,88.75
5.419999999999972,5.42,-2.04,88.75
5.439999999999972,5.43,-2.04,90.0
5.4599999999999715,5.43,-2.04,86.03
5.479999999999971,5.44,-2.04,86.03
5.499999999999971,5.44,-2.04,88.76
5.51999999999997,5.44,-2.04,88.76
5.53999999999997,5.44,-2.04,88.76
5.559999999999969,5.44,-2.04,88.76
5.579999999999969,5.44,-2.04,88.76
5.599999999999969,5.44,-2.04,88.76
5.619999999999968,5.35,-2.04,88.76
5.639999999999968,5.39,-2.04,88.76
5.659999999999967,5.41,-2.04,91.22
5.679999999999967,5.42,-2.04,85.18
5.699999999999966,5.43,-2.04,86.74
5.719999999999966,5.43,-2.04,88.76
5.739999999999966,5.44,-2.04,88.76
5.759999999999965,5.44,-2.04,88.76
5.779999999999965,5.44,-2.04,88.76
5.799999999999964,5.44,-2.04,88.76
5.819999999999964,5.44,-2.04,88.76
5.839999999999963,5.44,-2.04,88.76
5.859999999999963,5.44,-2.04,88.76
5.879999999999963,5.44,-2.04,88.13
5.899999999999962,5.44,-2.12,88.13
5.919999999999962,5.44,-2.18,88.79
5.939999999999961,5.44,-2.21,86.07
5.959999999999961,5.44,-2.23,86.07
5.9799999999999605,5.44,-2.15,86.07
5.99999999999996,5.44,-2.11,86.07
6.01999999999996,5.44,-2.08,86.07
6.039999999999959,5.44,-2.06,86.07
6.059999999999959,5.44,-2.05,86.07
6.079999999999958,5.44,-2.05,86.07
6.099999999999958,5.44,-2.04,88.17
6.1199999999999575,5.44,-2.04,88.17
6.139999999999957,5.44,-2.04,88.79
6.159999999999957,5.44,-2.04,86.67
6.179999999999956,5.44,-2.04,87.47
6.199999999999956,5.44,-2.04,87.47
6.219999999999955,5.44,-2.04,87.47
6.239999999999955,5.44,-2.04,87.47
6.2599999999999545,5.44,-2.04,87.47
6.279999999999954,5.44,-2.04,87.47
6.299999999999954,5.44,-2.04,87.47
6.319999999999953,5.44,-2.04,87.47
6.339999999999953,5.44,-2.04,87.47
6.359999999999952,5.44,-2.04,86.74
6.379999999999952,5.44,-2.04,85.98
6.3999999999999515,5.44,-2.04,85.98
6.419999999999951,5.44,-2.04,85.98
6.439999999999951,5.44,-2.04,85.98
6.45999999999995,5.44,-2.04,85.98
6.47999999999995,5.44,-2.04,85.98
6.499999999999949,5.44,-2.04,85.98
6.519999999999949,5.44,-2.04,85.98
6.5399999999999485,5.44,-2.04,85.98
6.559999999999948,5.44,-2.04,85.98
6.579999999999948,5.44,-2.04,87.36
6.599999999999947,5.44,-2.04,86.81
6.619999999999947,5.44,-2.04,86.81
6.639999999999946,5.44,-2.04,86.81
6.659999999999946,5.44,-2.04,86.81
6.6799999999999455,5.44,-2.04,86.81
6.699999999999945,5.44,-2.04,86.81
6.719999999999945,5.44,-2.04,86.81
6.739999999999944,5.44,-2.04,86.81
6.759999999999944,5.44,-2.04,86.81
6.779999999999943,5.44,-2.04,89.44
6.799999999999943,5.44,-2.04,88.11
6.8199999999999426,5.44,-2.12,88.11
6.839999999999942,5.44,-2.18,87.36
6.859999999999942,5.44,-2.21,87.36
6.879999999999941,5.44,-2.23,87.36
6.899999999999941,5.44,-2.15,87.36
6.91999999999994,5.44,-2.11,87.36
6.93999999999994,5.44,-2.08,87.36
6.95999999999994,5.44,-2.06,87.36
6.979999999999939,5.44,-2.05,87.36
6.999999999999939,5.44,-2.05,87.5
7.019999999999938,5.44,-2.04,88.75
7.039999999999938,5.44,-2.04,88.75
7.059999999999937,5.44,-2.04,88.76
7.079999999999937,5.44,-2.04,88.76
7.099999999999937,5.35,-2.04,88.76
7.119999999999936,5.39,-2.13,88.76
7.139999999999936,5.41,-2.18,88.76
7.159999999999935,5.42,-2.21,88.76
7.179999999999935,5.43,-2.23,88.76
7.1999999999999345,5.43,-2.24,88.76
7.219999999999934,5.44,-2.25,89.44
7.239999999999934,5.35,-2.17,89.44
7.259999999999933,5.3,-2.12,87.36
7.279999999999933,5.26,-2.09,89.44
7.299999999999932,5.25,-2.07,89.44
7.319999999999932,5.32,-2.05,89.44
7.3399999999999315,5.28,-2.05,89.44
7.359999999999931,5.25,-2.04,89.44
7.379999999999931,5.33,-2.04,89.44
7.39999999999993,5.37,-2.04,89.44
7.41999999999993,5.4,-2.04,89.44
7.439999999999929,5.41,-2.04,89.44
7.459999999999929,5.42,-2.04,89.44
7.4799999999999285,5.43,-2.04,88.79
7.499999999999928,5.43,-2.04,86.78
7.519999999999928,5.44,-2.04,88.11
7.539999999999927,5.44,-2.04,88.11
7.559999999999927,5.44,-2.04,88.11
7.579999999999926,5.44,-2.04,88.11
7.599999999999926,5.44,-2.04,88.11
7.6199999999999255,5.44,-2.04,88.11
7.639999999999925,5.44,-2.04,88.11
7.659999999999925,5.44,-2.04,88.11
7.679999999999924,5.44,-2.04,88.11
7.699999999999924,5.44,-2.04,88.76
7.719999999999923,5.44,-2.04,86.81
7.739999999999923,5.44,-2.04,87.44
7.7599999999999225,5.44,-2.04,87.44
7.779999999999922,5.44,-2.04,87.44
7.799999999999922,5.44,-2.04,87.44
7.819999999999921,5.44,-2.12,87.44
7.839999999999921,5.44,-2.18,87.44
7.85999999999992,5.44,-2.21,87.44
7.87999999999992,5.44,-2.14,87.44
7.8999999999999195,5.44,-2.1,87.44
7.919999999999919,5.44,-2.08,88.04
7.939999999999919,5.44,-2.06,88.76
7.959999999999918,5.44,-2.05,85.98
7.979999999999918,5.44,-2.05,85.98
7.999999999999917,5.44,-2.04,85.98
8.019999999999918,5.44,-2.04,85.98
8.039999999999917,5.35,-2.04,85.98
8.059999999999917,5.3,-2.04,85.98
8.079999999999917,5.27,-2.04,85.98
8.099999999999916,5.25,-2.04,85.98
8.119999999999916,5.23,-2.04,88.75
8.139999999999915,5.23,-2.04,88.0
8.159999999999915,5.3,-2.03,88.0
8.179999999999914,5.35,-2.03,86.81
8.199999999999914,5.38,-2.03,86.81
8.219999999999914,5.39,-2.03,86.81
8.239999999999913,5.41,-2.03,86.81
8.259999999999913,5.42,-2.03,86.81
8.279999999999912,5.43,-2.03,86.81
8.299999999999912,5.43,-2.03,86.81
8.319999999999911,5.44,-2.04,86.81
8.339999999999911,5.44,-2.04,86.74
8.35999999999991,5.44,-2.04,88.75
8.37999999999991,5.44,-2.04,88.75
8.39999999999991,5.44,-2.04,88.7
8.41999999999991,5.44,-2.04,88.7
8.439999999999909,5.44,-2.04,88.7
8.459999999999908,5.44,-2.04,88.7
8.479999999999908,5.44,-2.04,88.7
8.499999999999908,5.44,-2.04,88.7
8.519999999999907,5.44,-2.04,88.7
8.539999999999907,5.44,-2.04,88.7
8.559999999999906,5.44,-2.04,89.44
8.579999999999906,5.35,-2.04,89.44
8.599999999999905,5.3,-2.04,87.39
8.619999999999905,5.27,-2.04,88.09
8.639999999999905,5.25,-2.04,86.74
8.659999999999904,5.23,-2.04,86.74
8.679999999999904,5.31,-2.04,86.74
8.699999999999903,5.36,-2.04,86.74
8.719999999999903,5.39,-2.04,86.74
8.739999999999903,5.41,-2.04,86.74
8.759999999999902,5.42,-2.04,86.74
8.779999999999902,5.43,-2.04,86.74
8.799999999999901,5.35,-2.04,86.74
8.8199999999999,5.29,-2.04,88.76
8.8399999999999,5.26,-2.04,88.75
8.8599999999999,5.07,-2.13,88.75
8.8799999999999,4.95,-2.18,87.39
8.899999999999899,4.88,-2.21,87.39
8.919999999999899,4.83,-2.23,87.39
8.939999999999898,5.16,-2.16,87.39
8.959999999999898,5.36,-2.11,87.39
8.979999999999897,5.48,-2.08,87.39
8.999999999999897,5.55,-2.06,87.39
9.019999999999897,5.51,-2.14,87.39
9.039999999999896,5.48,-2.19,87.44
9.059999999999896,5.47,-2.22,87.44
9.079999999999895,5.46,-2.23,86.74
9.099999999999895,5.45,-2.25,87.36
9.119999999999894,5.45,-2.25,87.36
9.139999999999894,5.44,-2.26,87.36
9.159999999999894,5.44,-2.17,87.36
9.179999999999893,5.44,-2.12,87.36
9.199999999999893,5.44,-2.17,87.36
9.219999999999892,5.44,-2.21,87.36
9.239999999999892,5.44,-2.23,87.36
9.259999999999891,5.44,-2.24,87.44
9.279999999999891,5.44,-2.25,87.44
9.29999999999989,5.44,-2.25,87.41
9.31999999999989,5.44,-2.26,87.44
9.33999999999989,5.44,-2.26,87.44
9.35999999999989,5.44,-2.17,87.44
9.379999999999889,5.44,-2.12,87.44
9.399999999999888,5.44,-2.09,87.44
9.419999999999888,5.35,-2.07,87.44
9.439999999999888,5.3,-2.06,87.44
9.459999999999887,5.27,-2.05,87.44
9.479999999999887,5.25,-2.04,87.44
9.499999999999886,5.32,-2.04,87.44
9.519999999999886,5.37,-2.04,85.45
9.539999999999885,5.4,-2.04,89.46
9.559999999999885,5.41,-2.04,89.44
9.579999999999885,5.42,-2.04,89.44
9.599999999999884,5.43,-2.04,89.44
9.619999999999884,5.43,-2.04,89.44
9.639999999999883,5.44,-2.04,89.44
9.659999999999883,5.44,-2.04,89.44
9.679999999999882,5.44,-2.04,89.44
9.699999999999882,5.44,-2.04,89.44
9.719999999999882,5.44,-2.04,88.11
9.739999999999881,5.44,-2.04,84.84
9.75999999999988,5.44,-2.04,84.84
9.77999999999988,5.44,-2.04,88.76
9.79999999999988,5.44,-2.04,88.76
9.81999999999988,5.44,-2.04,88.76
9.839999999999879,5.44,-2.04,88.76
9.859999999999879,5.44,-2.04,88.76
9.879999999999878,5.44,-2.04,88.76
9.899999999999878,5.44,-2.04,88.76
9.919999999999877,5.44,-2.04,88.76
9.939999999999877,5.44,-2.04,88.72
9.959999999999877,5.44,-2.04,87.47
9.979999999999876,5.44,-2.04,87.47
9.999999999999876,5.44,-2.04,87.29
10.019999999999875,5.44,-2.04,87.29
10.039999999999875,5.44,-2.04,87.29
10.059999999999874,5.44,-2.04,87.29
10.079999999999874,5.44,-2.04,87.29
10.099999999999874,5.44,-2.04,87.29
10.119999999999873,5.44,-2.04,87.29
10.139999999999873,5.44,-2.04,87.29
10.159999999999872,5.44,-2.04,87.53
10.179999999999872,5.44,-2.04,88.13
10.199999999999871,5.44,-2.04,88.13
10.219999999999871,5.44,-2.04,87.36
10.23999999999987,5.44,-2.04,87.36
10.25999999999987,5.44,-2.12,87.36
10.27999999999987,5.44,-2.09,87.36
10.29999999999987,5.44,-2.07,87.36
10.319999999999869,5.44,-2.06,87.36
10.339999999999868,5.44,-2.05,87.36
10.359999999999868,5.44,-2.04,87.36
10.379999999999868,5.44,-2.04,88.79
10.399999999999867,5.44,-2.04,88.79
10.419999999999867,5.44,-2.04,85.29
10.439999999999866,5.44,-2.04,86.03
10.459999999999866,5.44,-2.04,87.39
10.479999999999865,5.44,-2.04,87.39
10.499999999999865,5.35,-2.12,87.39
10.519999999999865,5.3,-2.18,87.39
10.539999999999864,5.35,-2.12,87.39
10.559999999999864,5.39,-2.09,87.39
10.579999999999863,5.41,-2.07,87.39
10.599999999999863,5.42,-2.06,87.39
10.619999999999862,5.43,-2.05,87.39
10.639999999999862,5.43,-2.04,88.75
10.659999999999862,5.44,-2.04,88.75
10.679999999999861,5.44,-2.04,88.75
10.69999999999986,5.44,-2.04,88.75
10.71999999999986,5.44,-2.04,88.75
10.73999999999986,5.44,-2.04,88.75
10.75999999999986,5.44,-2.04,88.75
10.779999999999859,5.44,-2.04,88.75
10.799999999999859,5.44,-2.04,88.75
10.819999999999858,5.44,-2.04,88.75
10.839999999999858,5.44,-2.04,88.75
10.859999999999857,5.44,-2.04,86.74
10.879999999999857,5.44,-2.04,86.81
10.899999999999856,5.44,-2.04,87.41
10.919999999999856,5.44,-2.04,87.41
10.939999999999856,5.43,-2.12,87.41
10.959999999999855,5.43,-2.17,87.41
10.979999999999855,5.35,-2.21,87.41
10.999999999999854,5.31,-2.23,87.41
11.019999999999854,5.28,-2.25,87.41
11.039999999999853,5.34,-2.17,87.41
11.059999999999853,5.38,-2.12,87.41
11.079999999999853,5.4,-2.08,90.0
11.099999999999852,5.42,-2.07,90.0
