Tiempo,kalmanPitch,kalmanRoll,kalmanYaw,ax_inertial,ay_inertial,az_inertial,vx,vy,vz,px,py,pz
0.02,12.09,10.69,42.83,5.13,-0.26,-1.61,85.92,-6.23,-33.41,726.05,-54.43,-341.69
0.04,12.17,10.61,42.83,5.13,-0.25,-1.61,86.18,-6.24,-33.49,730.36,-54.74,-343.36
0.06,12.22,10.56,39.92,5.13,-0.34,-1.61,86.43,-6.26,-33.57,734.68,-55.05,-345.04
0.08,12.25,10.53,39.92,5.12,-0.4,-1.61,86.69,-6.28,-33.65,739.02,-55.36,-346.72
0.1,12.27,10.52,40.82,5.12,-0.41,-1.61,86.94,-6.3,-33.73,743.36,-55.68,-348.41
0.12000000000000001,12.28,10.51,40.82,5.13,-0.41,-1.61,87.2,-6.32,-33.81,747.72,-56.0,-350.1
0.14,12.29,10.59,40.82,5.14,-0.43,-1.61,87.46,-6.34,-33.9,752.1,-56.31,-351.79
0.16,12.29,10.64,40.82,5.14,-0.43,-1.62,87.72,-6.36,-33.98,756.48,-56.63,-353.49
0.18,12.21,10.58,40.82,5.13,-0.44,-1.61,87.97,-6.39,-34.06,760.88,-56.95,-355.2
0.19999999999999998,12.11,10.47,40.82,5.1,-0.43,-1.59,88.23,-6.41,-34.14,765.29,-57.27,-356.9
0.21999999999999997,12.16,10.67,40.82,5.13,-0.45,-1.62,88.48,-6.43,-34.22,769.72,-57.59,-358.61
0.23999999999999996,12.19,10.79,42.06,5.16,-0.42,-1.63,88.74,-6.45,-34.3,774.15,-57.91,-360.33
0.25999999999999995,13.5,11.29,42.06,5.39,-0.35,-1.78,89.01,-6.47,-34.39,778.6,-58.24,-362.05
0.27999999999999997,14.3,11.59,40.05,5.55,-0.4,-1.88,89.29,-6.49,-34.48,783.07,-58.56,-363.77
0.3,14.79,11.78,40.05,5.65,-0.44,-1.95,89.57,-6.51,-34.58,787.55,-58.89,-365.5
0.32,15.25,11.82,40.05,5.73,-0.46,-2.01,89.86,-6.53,-34.68,792.04,-59.21,-367.23
0.34,12.26,10.53,40.05,5.25,-0.54,-1.61,90.12,-6.56,-34.76,796.55,-59.54,-368.97
0.36000000000000004,10.09,10.2,40.05,4.94,-0.63,-1.36,90.37,-6.59,-34.83,801.06,-59.87,-370.71
0.38000000000000006,8.95,9.98,40.05,4.74,-0.7,-1.19,90.6,-6.63,-34.89,805.59,-60.2,-372.46
0.4000000000000001,8.18,9.7,40.05,4.58,-0.74,-1.05,90.83,-6.66,-34.94,810.14,-60.54,-374.21
0.4200000000000001,9.38,8.37,40.05,4.54,-0.53,-1.01,91.06,-6.69,-34.99,814.69,-60.87,-375.96
0.4400000000000001,10.11,7.56,37.56,4.5,-0.49,-0.98,91.29,-6.71,-35.04,819.25,-61.21,-377.71
0.46000000000000013,10.56,7.07,33.64,4.45,-0.6,-0.96,91.51,-6.75,-35.09,823.83,-61.54,-379.46
0.48000000000000015,10.83,6.77,33.64,4.41,-0.68,-0.94,91.73,-6.78,-35.13,828.42,-61.88,-381.22
0.5000000000000001,12.13,6.39,33.64,4.5,-0.65,-1.01,91.95,-6.81,-35.18,833.01,-62.22,-382.98
0.5200000000000001,12.75,7.77,33.64,4.69,-0.86,-1.18,92.19,-6.85,-35.24,837.62,-62.57,-384.74
0.5400000000000001,12.91,8.34,33.64,4.77,-0.91,-1.28,92.43,-6.9,-35.31,842.24,-62.91,-386.5
0.5600000000000002,13.3,8.94,33.64,4.85,-0.95,-1.45,92.67,-6.95,-35.38,846.88,-63.26,-388.27
0.5800000000000002,12.56,11.57,33.64,4.94,-1.41,-1.66,92.92,-7.02,-35.46,851.52,-63.61,-390.05
0.6000000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.6200000000000002,0.0,0.0,37.28,0.0,0.0,-9.81,0.0,0.0,-0.49,0.0,0.0,-0.02
0.6400000000000002,0.0,0.0,37.28,0.0,0.0,-9.81,0.0,0.0,-0.49,0.0,0.0,-0.02
0.6600000000000003,0.04,-0.05,37.28,0.0,0.0,-9.81,0.0,0.0,-0.98,0.0,0.0,-0.07
0.6800000000000003,0.04,-0.05,37.28,0.0,0.0,-9.81,0.0,0.0,-0.98,0.0,0.0,-0.07
0.7000000000000003,0.06,-0.08,35.16,0.0,0.0,-9.81,0.0,0.0,-1.47,0.0,0.0,-0.15
0.7200000000000003,0.06,-0.08,35.16,0.0,0.0,-9.81,0.0,0.0,-1.47,0.0,0.0,-0.15
0.7400000000000003,0.05,-0.06,35.16,0.0,0.0,-9.81,0.0,0.0,-1.96,0.0,0.0,-0.25
0.7600000000000003,0.05,-0.06,35.16,0.0,0.0,-9.81,0.0,0.0,-1.96,0.0,0.0,-0.25
0.7800000000000004,0.03,-0.03,35.16,0.0,0.0,-9.81,0.0,0.0,-2.45,0.0,0.0,-0.37
0.8000000000000004,0.03,-0.03,35.16,0.0,0.0,-9.81,0.0,0.0,-2.45,0.0,0.0,-0.37
0.8200000000000004,0.02,-0.02,35.16,0.0,0.0,-9.81,0.0,0.0,-2.94,0.0,0.0,-0.52
0.8400000000000004,0.02,-0.02,35.16,0.0,0.0,-9.81,0.0,0.0,-2.94,0.0,0.0,-0.52
0.8600000000000004,5.65,2.89,35.16,0.34,-0.12,-8.91,0.02,-0.01,-3.39,0.0,-0.0,-0.68
0.8800000000000004,5.65,2.89,35.16,0.34,-0.12,-8.91,0.02,-0.01,-3.39,0.0,-0.0,-0.68
0.9000000000000005,9.18,4.67,35.16,0.76,-0.21,-8.14,0.06,-0.02,-3.8,0.0,-0.0,-0.87
0.9200000000000005,11.33,5.75,33.95,1.19,-0.3,-7.47,0.11,-0.03,-4.17,0.01,-0.0,-1.08
0.9400000000000005,12.65,6.42,34.25,1.58,-0.37,-6.88,0.19,-0.05,-4.51,0.02,-0.01,-1.31
0.9600000000000005,13.45,6.82,34.25,1.94,-0.43,-6.35,0.29,-0.07,-4.83,0.03,-0.01,-1.55
0.9800000000000005,13.76,7.07,34.25,2.24,-0.49,-5.87,0.4,-0.1,-5.12,0.05,-0.01,-1.81
1.0000000000000004,13.96,7.22,34.25,2.51,-0.55,-5.43,0.53,-0.12,-5.4,0.08,-0.02,-2.08
1.0200000000000005,14.08,7.32,34.25,2.75,-0.6,-5.04,0.67,-0.15,-5.65,0.11,-0.03,-2.36
1.0400000000000005,14.24,7.38,34.25,2.97,-0.64,-4.68,0.81,-0.19,-5.88,0.15,-0.04,-2.65
1.0600000000000005,14.33,7.42,34.25,3.17,-0.68,-4.36,0.97,-0.22,-6.1,0.2,-0.05,-2.96
1.0800000000000005,14.38,7.44,36.79,3.36,-0.65,-4.08,1.14,-0.25,-6.3,0.26,-0.06,-3.27
1.1000000000000005,14.42,7.45,33.69,3.51,-0.72,-3.82,1.32,-0.29,-6.49,0.33,-0.07,-3.6
1.1200000000000006,14.44,7.46,31.58,3.63,-0.82,-3.58,1.5,-0.33,-6.67,0.4,-0.09,-3.93
1.1400000000000006,14.45,7.47,31.58,3.75,-0.9,-3.37,1.68,-0.37,-6.84,0.48,-0.11,-4.27
1.1600000000000006,14.46,7.56,31.58,3.86,-0.96,-3.19,1.88,-0.42,-7.0,0.58,-0.13,-4.62
1.1800000000000006,14.47,7.61,31.58,3.96,-1.01,-3.02,2.08,-0.47,-7.15,0.68,-0.15,-4.98
1.2000000000000006,14.47,7.56,31.58,4.04,-1.04,-2.86,2.28,-0.52,-7.3,0.8,-0.18,-5.35
1.2200000000000006,14.47,7.53,31.58,4.12,-1.06,-2.72,2.48,-0.58,-7.43,0.92,-0.21,-5.72
1.2400000000000007,14.47,7.51,31.58,4.19,-1.08,-2.59,2.69,-0.63,-7.56,1.06,-0.24,-6.1
1.2600000000000007,14.39,7.58,31.58,4.25,-1.12,-2.48,2.91,-0.69,-7.68,1.2,-0.28,-6.48
1.2800000000000007,14.42,7.63,31.58,4.32,-1.13,-2.38,3.12,-0.74,-7.8,1.36,-0.31,-6.87
1.3000000000000007,14.44,7.66,35.43,4.41,-1.04,-2.3,3.34,-0.8,-7.92,1.52,-0.35,-7.27
1.3200000000000007,14.46,7.67,34.35,4.47,-1.01,-2.22,3.57,-0.85,-8.03,1.7,-0.4,-7.67
1.3400000000000007,14.46,7.68,34.35,4.52,-1.0,-2.14,3.79,-0.9,-8.14,1.89,-0.44,-8.07
1.3600000000000008,14.47,7.69,34.35,4.56,-0.99,-2.08,4.02,-0.95,-8.24,2.09,-0.49,-8.49
1.3800000000000008,14.47,7.69,34.35,4.6,-0.99,-2.02,4.25,-1.0,-8.34,2.3,-0.54,-8.9
1.4000000000000008,14.47,7.69,34.35,4.64,-0.99,-1.97,4.48,-1.04,-8.44,2.53,-0.59,-9.32
1.4200000000000008,14.38,7.69,34.35,4.66,-0.99,-1.91,4.71,-1.09,-8.54,2.76,-0.64,-9.75
1.4400000000000008,14.33,7.69,34.35,4.68,-1.0,-1.86,4.95,-1.14,-8.63,3.01,-0.7,-10.18
1.4600000000000009,14.29,7.69,33.36,4.69,-1.03,-1.82,5.18,-1.2,-8.72,3.27,-0.76,-10.62
1.4800000000000009,14.27,7.68,34.25,4.71,-1.03,-1.79,5.42,-1.25,-8.81,3.54,-0.82,-11.06
1.5000000000000009,14.35,7.68,34.25,4.74,-1.02,-1.76,5.65,-1.3,-8.9,3.82,-0.89,-11.5
1.520000000000001,14.39,7.68,34.25,4.76,-1.01,-1.73,5.89,-1.35,-8.98,4.12,-0.96,-11.95
1.540000000000001,14.33,7.68,34.25,4.77,-1.02,-1.7,6.13,-1.4,-9.07,4.43,-1.03,-12.41
1.560000000000001,14.3,7.68,34.25,4.78,-1.02,-1.68,6.37,-1.45,-9.15,4.74,-1.1,-12.86
1.580000000000001,14.29,7.68,34.25,4.79,-1.02,-1.66,6.61,-1.5,-9.24,5.08,-1.17,-13.33
1.600000000000001,14.27,7.68,34.25,4.8,-1.02,-1.64,6.85,-1.55,-9.32,5.42,-1.25,-13.79
1.620000000000001,14.26,7.69,34.25,4.81,-1.03,-1.62,7.09,-1.6,-9.4,5.77,-1.33,-14.26
1.640000000000001,14.26,7.69,34.25,4.81,-1.03,-1.61,7.33,-1.66,-9.48,6.14,-1.41,-14.74
1.660000000000001,14.26,7.69,34.25,4.82,-1.03,-1.59,7.57,-1.71,-9.56,6.52,-1.5,-15.21
1.680000000000001,14.25,7.69,32.71,4.82,-1.08,-1.58,7.81,-1.76,-9.64,6.91,-1.59,-15.7
1.700000000000001,14.25,7.69,33.16,4.82,-1.09,-1.57,8.05,-1.82,-9.72,7.31,-1.68,-16.18
1.720000000000001,14.34,7.69,33.16,4.83,-1.1,-1.56,8.3,-1.87,-9.79,7.73,-1.77,-16.67
1.740000000000001,14.39,7.69,33.16,4.85,-1.1,-1.56,8.54,-1.93,-9.87,8.15,-1.87,-17.17
1.7600000000000011,14.34,7.69,33.16,4.84,-1.11,-1.55,8.78,-1.98,-9.95,8.59,-1.97,-17.66
1.7800000000000011,14.31,7.69,33.16,4.84,-1.12,-1.54,9.02,-2.04,-10.03,9.04,-2.07,-18.16
1.8000000000000012,14.29,7.69,33.16,4.84,-1.12,-1.53,9.26,-2.09,-10.1,9.51,-2.17,-18.67
1.8200000000000012,14.27,7.69,33.16,4.84,-1.12,-1.52,9.51,-2.15,-10.18,9.98,-2.28,-19.18
1.8400000000000012,14.26,7.7,35.16,4.86,-1.06,-1.52,9.75,-2.2,-10.25,10.47,-2.39,-19.69
1.8600000000000012,14.26,7.7,30.6,4.84,-1.17,-1.51,9.99,-2.26,-10.33,10.97,-2.5,-20.21
1.8800000000000012,14.34,7.7,30.6,4.83,-1.23,-1.51,10.23,-2.32,-10.41,11.48,-2.62,-20.73
1.9000000000000012,14.39,7.7,29.04,4.82,-1.32,-1.51,10.47,-2.39,-10.48,12.0,-2.74,-21.25
1.9200000000000013,14.33,7.7,29.04,4.8,-1.38,-1.5,10.71,-2.46,-10.56,12.54,-2.86,-21.78
1.9400000000000013,14.3,7.7,29.04,4.79,-1.42,-1.5,10.95,-2.53,-10.63,13.09,-2.99,-22.31
1.9600000000000013,14.29,7.7,29.04,4.78,-1.44,-1.5,11.19,-2.6,-10.71,13.65,-3.12,-22.85
1.9800000000000013,14.27,7.7,29.04,4.77,-1.46,-1.49,11.43,-2.67,-10.78,14.22,-3.25,-23.39
2.0000000000000013,14.26,7.7,29.04,4.77,-1.46,-1.49,11.67,-2.75,-10.86,14.8,-3.39,-23.93
2.0200000000000014,14.25,7.69,36.69,4.84,-1.21,-1.49,11.91,-2.81,-10.93,15.4,-3.53,-24.47
2.0400000000000014,14.25,7.69,36.69,4.88,-1.06,-1.48,12.16,-2.86,-11.0,16.0,-3.67,-25.02
2.0600000000000014,14.25,7.69,35.43,4.89,-1.01,-1.48,12.4,-2.91,-11.08,16.62,-3.82,-25.58
2.0800000000000014,14.25,7.69,35.15,4.89,-0.99,-1.48,12.64,-2.96,-11.15,17.26,-3.97,-26.14
2.1000000000000014,14.25,7.69,35.66,4.9,-0.96,-1.48,12.89,-3.01,-11.23,17.9,-4.12,-26.7
2.1200000000000014,14.33,7.68,35.66,4.91,-0.93,-1.48,13.13,-3.05,-11.3,18.56,-4.27,-27.26
2.1400000000000015,14.21,7.69,35.66,4.9,-0.93,-1.47,13.38,-3.1,-11.37,19.23,-4.43,-27.83
2.1600000000000015,14.15,7.69,35.66,4.89,-0.93,-1.47,13.62,-3.15,-11.45,19.91,-4.58,-28.4
2.1800000000000015,14.11,7.61,35.66,4.88,-0.91,-1.46,13.87,-3.19,-11.52,20.6,-4.74,-28.98
2.2000000000000015,14.08,7.56,35.66,4.87,-0.91,-1.45,14.11,-3.24,-11.59,21.31,-4.9,-29.56
2.2200000000000015,14.24,7.61,35.66,4.89,-0.9,-1.47,14.36,-3.28,-11.67,22.02,-5.07,-30.14
2.2400000000000015,14.33,7.64,33.69,4.9,-0.97,-1.47,14.6,-3.33,-11.74,22.75,-5.23,-30.73
2.2600000000000016,14.39,7.57,33.69,4.89,-1.0,-1.47,14.85,-3.38,-11.81,23.5,-5.4,-31.32
2.2800000000000016,14.43,7.53,31.58,4.87,-1.09,-1.47,15.09,-3.44,-11.89,24.25,-5.58,-31.91
2.3000000000000016,14.45,7.5,31.58,4.86,-1.14,-1.47,15.33,-3.49,-11.96,25.02,-5.75,-32.51
2.3200000000000016,14.45,7.49,31.58,4.85,-1.18,-1.47,15.58,-3.55,-12.03,25.8,-5.93,-33.11
2.3400000000000016,14.37,7.58,31.58,4.84,-1.22,-1.47,15.82,-3.61,-12.11,26.59,-6.11,-33.72
2.3600000000000017,14.32,8.24,31.58,4.9,-1.31,-1.51,16.06,-3.68,-12.18,27.39,-6.29,-34.33
2.3800000000000017,13.65,9.65,31.58,4.96,-1.47,-1.57,16.31,-3.75,-12.26,28.21,-6.48,-34.94
2.4000000000000017,13.12,11.29,31.58,4.81,-2.26,-1.66,16.55,-3.86,-12.34,29.03,-6.67,-35.56
2.4200000000000017,4.03,13.56,31.58,3.57,-3.03,-1.02,16.73,-4.02,-12.39,29.87,-6.87,-36.18
2.4400000000000017,-1.5,14.95,18.9,2.42,-3.58,-0.58,16.85,-4.2,-12.42,30.71,-7.08,-36.8
2.4600000000000017,-4.88,15.79,15.44,1.58,-3.76,-0.23,16.93,-4.38,-12.44,31.56,-7.3,-37.42
2.4800000000000018,-6.94,16.31,15.44,1.06,-3.74,0.08,16.98,-4.57,-12.43,32.41,-7.53,-38.04
2.5000000000000018,-3.18,6.49,15.44,0.99,-2.04,0.49,17.03,-4.67,-12.41,33.26,-7.77,-38.66
2.520000000000002,3.91,0.82,15.44,1.81,-1.21,0.43,17.12,-4.73,-12.39,34.12,-8.0,-39.28
2.540000000000002,10.97,-4.64,15.44,2.72,-0.12,0.24,17.26,-4.74,-12.37,34.98,-8.24,-39.9
2.560000000000002,11.91,-10.18,15.44,2.41,0.88,0.23,17.38,-4.7,-12.36,35.85,-8.47,-40.52
2.580000000000002,12.16,-12.13,15.44,2.14,1.03,0.25,17.49,-4.64,-12.35,36.72,-8.71,-41.14
2.600000000000002,19.75,-5.97,15.44,3.46,-0.02,-0.09,17.66,-4.65,-12.35,37.61,-8.94,-41.75
2.620000000000002,24.38,-2.2,8.93,4.09,-0.91,-0.39,17.86,-4.69,-12.37,38.5,-9.17,-42.37
2.640000000000002,27.2,0.09,8.93,4.35,-1.53,-0.6,18.08,-4.77,-12.4,39.4,-9.41,-42.99
2.660000000000002,28.92,1.48,7.92,4.42,-1.99,-0.71,18.3,-4.87,-12.44,40.32,-9.65,-43.62
2.680000000000002,29.97,2.34,7.92,4.4,-2.29,-0.77,18.52,-4.98,-12.48,41.24,-9.9,-44.24
2.700000000000002,23.03,-1.59,7.92,3.2,-1.68,-0.15,18.68,-5.07,-12.49,42.18,-10.16,-44.86
2.720000000000002,0.89,-10.22,7.92,-1.23,-0.01,0.12,18.62,-5.07,-12.48,43.11,-10.41,-45.49
2.740000000000002,-11.05,-14.34,7.92,-3.67,0.92,-0.68,18.44,-5.02,-12.51,44.03,-10.66,-46.11
2.760000000000002,-16.16,-18.92,7.92,-4.79,2.02,-1.49,18.2,-4.92,-12.59,44.94,-10.91,-46.74
2.780000000000002,-19.12,-20.44,7.92,-5.33,2.81,-2.11,17.93,-4.78,-12.69,45.84,-11.15,-47.38
2.800000000000002,-12.43,-25.75,7.92,-4.73,3.81,-2.07,17.69,-4.59,-12.8,46.72,-11.38,-48.02
2.820000000000002,-9.47,-28.95,7.92,-4.8,4.51,-2.11,17.45,-4.36,-12.9,47.59,-11.59,-48.66
2.840000000000002,-7.67,-30.9,3.88,-4.86,5.12,-2.15,17.21,-4.11,-13.01,48.45,-11.8,-49.31
2.860000000000002,-6.57,-32.09,6.78,-5.14,5.44,-2.17,16.95,-3.83,-13.12,49.3,-11.99,-49.97
2.880000000000002,-5.9,-32.81,6.78,-5.43,5.67,-2.19,16.68,-3.55,-13.23,50.14,-12.17,-50.63
2.900000000000002,-5.09,-17.9,6.78,-4.9,3.33,-1.17,16.44,-3.38,-13.29,50.96,-12.34,-51.29
2.920000000000002,-4.53,-12.77,6.78,-4.49,2.24,-1.09,16.21,-3.27,-13.34,51.77,-12.5,-51.96
2.940000000000002,-5.29,-10.27,6.78,-4.2,1.78,-1.25,16.0,-3.18,-13.4,52.57,-12.66,-52.63
2.960000000000002,-6.54,-15.25,6.78,-4.39,2.61,-1.45,15.78,-3.05,-13.48,53.36,-12.81,-53.31
2.980000000000002,-5.37,-19.62,6.78,-4.2,3.39,-1.54,15.57,-2.88,-13.55,54.14,-12.96,-53.98
3.000000000000002,-4.65,-22.29,17.67,-4.35,3.58,-1.61,15.36,-2.71,-13.63,54.9,-13.09,-54.66
3.0200000000000022,-4.22,-23.92,17.94,-4.47,3.71,-1.65,15.13,-2.52,-13.72,55.66,-13.22,-55.35
3.0400000000000023,-3.95,-24.91,17.67,-4.53,3.83,-1.67,14.91,-2.33,-13.8,56.41,-13.33,-56.04
3.0600000000000023,-3.79,-25.51,17.67,-4.57,3.93,-1.66,14.68,-2.13,-13.88,57.14,-13.44,-56.73
3.0800000000000023,-8.26,-16.58,17.67,-4.56,2.69,-1.37,14.45,-2.0,-13.95,57.86,-13.54,-57.43
3.1000000000000023,-10.99,-11.14,17.67,-4.44,1.99,-1.28,14.23,-1.9,-14.02,58.57,-13.64,-58.13
3.1200000000000023,-10.16,-12.09,17.67,-4.17,2.25,-1.34,14.02,-1.78,-14.08,59.28,-13.73,-58.84
3.1400000000000023,-10.73,-5.22,17.67,-3.87,1.23,-1.12,13.83,-1.72,-14.14,59.97,-13.81,-59.54
3.1600000000000024,-11.33,-1.79,17.67,-3.69,0.74,-1.09,13.64,-1.69,-14.19,60.65,-13.9,-60.25
3.1800000000000024,-10.97,-4.51,17.67,-3.86,1.19,-1.09,13.45,-1.63,-14.25,61.32,-13.98,-60.97
3.2000000000000024,-11.99,-7.14,17.67,-4.22,1.6,-1.3,13.24,-1.55,-14.31,61.98,-14.05,-61.68
3.2200000000000024,-12.61,-8.75,12.94,-4.41,2.0,-1.45,13.02,-1.45,-14.38,62.63,-14.13,-62.4
3.2400000000000024,-12.99,-9.72,9.08,-4.48,2.39,-1.56,12.79,-1.33,-14.46,63.27,-14.19,-63.12
3.2600000000000025,-13.22,-10.32,10.16,-4.56,2.61,-1.64,12.57,-1.2,-14.54,63.9,-14.25,-63.85
3.2800000000000025,-16.67,-13.23,10.16,-5.08,3.09,-2.33,12.31,-1.04,-14.66,64.52,-14.31,-64.58
3.3000000000000025,-17.27,-16.73,10.16,-5.25,3.56,-2.86,12.05,-0.87,-14.8,65.12,-14.35,-65.32
3.3200000000000025,-18.7,-18.68,10.16,-5.51,3.74,-3.34,11.77,-0.68,-14.97,65.71,-14.38,-66.07
3.3400000000000025,-26.03,-14.62,10.16,-6.11,3.16,-3.99,11.47,-0.52,-15.17,66.28,-14.41,-66.83
3.3600000000000025,-31.22,-12.05,10.16,-6.37,2.97,-4.56,11.15,-0.37,-15.4,66.84,-14.43,-67.6
3.3800000000000026,-34.58,-10.57,10.16,-6.44,2.97,-4.99,10.83,-0.22,-15.65,67.38,-14.44,-68.38
3.4000000000000026,-34.87,-10.8,10.16,-6.45,3.3,-5.08,10.5,-0.06,-15.9,67.91,-14.44,-69.18
3.4200000000000026,-37.1,-11.47,10.16,-6.6,3.68,-5.45,10.17,0.13,-16.17,68.41,-14.43,-69.99
3.4400000000000026,-38.46,-11.87,15.45,-6.81,3.75,-5.72,9.83,0.31,-16.46,68.91,-14.42,-70.81
3.4600000000000026,-39.29,-12.12,15.45,-6.94,3.86,-5.91,9.49,0.51,-16.76,69.38,-14.39,-71.65
3.4800000000000026,-36.55,-12.37,15.45,-6.82,3.94,-5.66,9.15,0.7,-17.04,69.84,-14.36,-72.5
3.5000000000000027,-34.81,-11.3,15.45,-6.76,3.89,-5.38,8.81,0.9,-17.31,70.28,-14.31,-73.37
3.5200000000000027,-33.07,-11.24,15.45,-6.64,3.99,-5.17,8.48,1.1,-17.57,70.7,-14.26,-74.24
3.5400000000000027,-32.56,-10.87,15.45,-6.6,4.06,-5.07,8.14,1.3,-17.82,71.11,-14.19,-75.13
3.5600000000000027,-34.21,-14.34,15.45,-6.71,4.56,-5.65,7.81,1.53,-18.1,71.5,-14.12,-76.04
3.5800000000000027,-33.69,-17.64,15.45,-6.74,5.03,-6.01,7.47,1.78,-18.4,71.87,-14.03,-76.96
3.6000000000000028,-33.37,-19.66,10.57,-6.62,5.53,-6.26,7.14,2.06,-18.72,72.23,-13.93,-77.9
3.6200000000000028,-33.18,-20.89,14.84,-6.75,5.66,-6.45,6.8,2.34,-19.04,72.57,-13.81,-78.85
